city,campaign_identity_sha256,replicas,transport_topology,campaign_components,raw_all_specular_transfer_m_inv2,raw_first_diffuse_transfer_m_inv2,standpoint,x_m,y_m,z_m,route_distance_m,raw_total_transfer_m_inv2,raw_direct_transfer_m_inv2,multipath_surplus_db,peak_sab_ensemble_field,peak_sab_mean_per_replica,mean_sab,absorbed_power,wbsar
Tokyo Hachiko,ce225150f9618a8aa95a845209d3d39d12faccdfa9b6ff5f456ba9d79b1f6c19,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",1.9763355108651604e-05,1.1535883463921898e-05,12,-20.557268468214314,-29.26828718329636,53.0595744866752,,0.00037051352042344386,0.00033921428185087,0.3832993150405672,2.1258538258415394,2.1258538258415394,0.7899346196626594,1.4791509477855047,0.020430261709744543
Tokyo Hachiko,ce225150f9618a8aa95a845209d3d39d12faccdfa9b6ff5f456ba9d79b1f6c19,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0,1.1316012579139614e-06,13,-22.486402503794263,-34.94969914448761,53.10839112056466,,1.1316012579139614e-06,0.0,,0.006901432097653018,0.006902726810808312,0.0017691036561081458,0.0033126429511098716,4.575473689378277e-05
Tokyo Hachiko,ce225150f9618a8aa95a845209d3d39d12faccdfa9b6ff5f456ba9d79b1f6c19,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0,5.015457003404594e-07,14,-23.87045923357599,-40.78477044620847,53.41488469751944,,5.015457003404594e-07,0.0,,0.003088405368174612,0.003089625551798812,0.0010415136689727494,0.0019502321992806108,2.6936908829842696e-05
Tokyo Hachiko,ce225150f9618a8aa95a845209d3d39d12faccdfa9b6ff5f456ba9d79b1f6c19,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0,3.420261423294064e-07,15,-24.820914267138733,-44.99142792128486,53.240118394933944,,3.420261423294064e-07,0.0,,0.0015003760937988989,0.0015040916200621487,0.0006904495352073633,0.0012928653321159275,1.785725596845204e-05
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00011588870303776942,2.2700465526044792e-05,0,22.12689296471502,-46.0406970324887,68.8099369785017,,0.0006219301032012232,0.00048334093463740855,1.094880008814276,2.8507309911076923,2.8507309911076923,1.1523860460164046,2.157840496860212,0.029804426752212863
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00010143168202587235,3.0975759444431374e-05,1,26.59367470182797,-42.03471888564439,69.00994650456923,,0.0006191220653348221,0.00048671462386451833,1.0450188713639719,2.7022269911965973,2.7022269911965973,1.191284129311852,2.230677077687713,0.030810456874139674
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",3.129331255740888e-05,2.207210137547269e-05,2,31.05929931638038,-38.02745185373129,69.16186216427276,,7.788247364010656e-05,2.451705970722505e-05,5.019713520682579,0.4012837919384971,0.40128541268605394,0.16550950941076883,0.30991621536602615,0.0042806107094755
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00015257941424511205,1.5337524234259036e-05,3,35.52193992772568,-34.016861027684385,68.94851272690595,,0.0006591320199651222,0.0004912150814857517,1.2770071751406629,2.697227710692573,2.697227710692573,1.2460743484887677,2.3332716502100825,0.03222750898080225
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00015723489275228775,2.3071057817536826e-05,4,39.98439300458989,-30.006061548807885,68.96255600440627,,0.0006812361507173707,0.0005009302001475471,1.335204710427592,2.7825871896757266,2.7825871896757266,1.3002422967045337,2.4347010216397873,0.03362846714972082
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00010131364369243813,6.614445302796235e-05,5,51.12242207260833,-19.055037115251885,69.13722399906794,,0.0007248026590349359,0.0005573445623145363,1.1409600961141677,3.4136929673613774,3.4136929673613774,1.2871111191087214,2.4101129186463006,0.03328885246749034
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0001390499261022833,6.364815003830406e-05,6,45.81846203453205,-16.250040160799028,68.32632889903138,,0.0007398704293972723,0.0005371723532566857,1.3904201744092686,3.347624093845863,3.347624093845863,1.3368267102536542,2.5032052606342337,0.03457465829605294
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00017025053561773112,3.142856921212518e-05,7,40.97730531257875,-12.75824155857493,68.41843331210086,,0.000715106322555627,0.0005134272177257711,1.438917301390645,3.253315475067319,3.253315475067319,1.3040974030581272,2.4419197003440662,0.033728172656685984
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00013022560260367628,2.8920655568476983e-05,8,36.38616208567921,-8.89541825818283,68.82429359353077,,0.0006889174931952737,0.0005297712350231211,1.140788389015456,3.142946327451258,3.142946327451258,1.3023058695785847,2.4385650575947873,0.0336818378120827
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0001392836732294994,2.058599505188534e-05,9,31.794381356629373,-5.033352782776364,67.9368687504833,,0.0006441644519634569,0.000484294783682073,1.238869634195926,2.827795231232748,2.827795231232748,1.2103278790995742,2.2663364599286497,0.03130298977802002
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00013667378256915333,2.644302207729754e-05,10,27.201197500493933,-1.1729569520857261,68.61484465737269,,0.0006242714095768646,0.00046115460493041335,1.3152689582948551,2.6692238881402375,2.6692238881402375,1.2013430869837098,2.2495124552034085,0.03107061402214652
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00012024233056953144,2.3917225863010957e-05,11,22.606215921907314,2.685299686922323,67.58430257283496,,0.0005411806322968626,0.00039702107586431944,1.345286838302263,2.352555232203815,2.352555232203815,1.0617663981503527,1.988155392938193,0.027460709847212605
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00013944456301266908,2.0527164103587725e-05,12,17.97160745859425,6.495726525069577,67.43616904668173,,0.0005181122068301097,0.00035814047971385274,1.603704134803479,2.172040512903893,2.172040512903893,1.024603814631498,1.9185685318666441,0.02649956535727409
Brussels,e27a56a7aeeafc65716f93245fd4db269a843861a6c46ae94773f700c68101b1,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00010600859298659913,2.8953035134769848e-05,13,14.000407103384735,9.74198173271294,67.3013717151213,,0.0004821087566849796,0.00034714712856361046,1.4263144244523964,2.101849456646934,2.101849456646934,0.9429870100584412,1.7657412334618519,0.024388691069915095
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",3.5247653197556926e-05,2.033270295623103e-06,0,40.689242582591525,37.52488979176539,56.32362412092828,,0.00020120695389748067,0.00016392603040430063,0.889950640299644,0.9541287535955997,0.9541287535955997,0.39832245483970974,0.7458579760082095,0.010301905745969744
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.413783523338066e-05,3.3537292397030658e-06,1,34.72146176115446,37.21445434266343,56.323960176319495,,0.00039769301724346275,0.00035020145277037844,0.5523002227032873,1.9834087401407672,1.9834087401407672,0.677232397810613,1.268116269572291,0.017515418088015062
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.296590132828544e-05,3.12000052410807e-06,2,28.926403793933584,35.65968646399155,56.32463436292839,,0.0003077932990043391,0.00026170739715194536,0.7044316239983799,1.2705380190886826,1.2705380190886826,0.6494774884586957,1.216145258995338,0.01679758645021186
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.638287824216235e-05,5.247540014811372e-06,3,22.996318348236308,35.263063278004545,56.32533083292509,,0.00028532454997837387,0.00023369413172140034,0.8669133396978311,0.8919845223379353,0.8919845223379353,0.627769225292241,1.1754965809425255,0.01623614062075312
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.3628942272566956e-05,1.0491617514803089e-05,4,17.19686985063407,34.02187324000214,56.32658209822887,,0.00030319278257095707,0.0002490722227835875,0.8539356228353912,1.1462395213251932,1.1462486915892607,0.6402360888040294,1.1988407571823891,0.01655857399423189
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.9454222361727994e-05,5.63921588475414e-06,5,12.040705814588081,31.043644286883186,56.39892261915231,,0.00027859697686644335,0.00022350353861996106,0.9569199597273871,1.01093152746613,1.01093152746613,0.6105808226881443,1.1433113324802855,0.015791592990059188
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.274122633072003e-05,1.8055754323467623e-06,6,8.21024201258717,26.5032722431167,56.33149392968883,,0.00023950404767560994,0.00018495724591254326,1.1224150752324191,0.835020684651349,0.8350210024188202,0.537556799935867,1.0065740003308619,0.01390295580567489
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.12361432096789e-05,1.2612615382807312e-06,7,5.090493115224705,21.386118181686943,56.33458187874294,,0.0002133331466002992,0.00016083574185233972,1.2267577254238158,0.6919018544752042,0.6919019774482105,0.48468015962536204,0.9075626002932269,0.012535395031674404
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.05003554128646e-05,1.1837837715253301e-06,8,2.1321728208800086,16.16614436213784,56.337617652682724,,0.00020277073253801507,0.00015108659335362498,1.2777934112387046,0.6263780476312393,0.6263780476312393,0.462987752080879,0.8669436118598881,0.011974359279832706
London,6e703d912d35d73b1d8d3d25f573291b2c3a84274192ebf8a10db96774889e4b,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.125026455274308e-05,1.0111196567171477e-06,9,-0.8959819964250684,10.986713699103108,56.341151825947826,,0.0002039226809910019,0.00015166129678154133,1.285907671038236,0.5832551650144725,0.5832551650144725,0.46704897610598395,0.8745482454793991,0.01207939565579281
