city,campaign_identity_sha256,replicas,transport_topology,campaign_components,raw_all_specular_transfer_m_inv2,raw_first_diffuse_transfer_m_inv2,standpoint,x_m,y_m,z_m,route_distance_m,raw_total_transfer_m_inv2,raw_direct_transfer_m_inv2,multipath_surplus_db,peak_sab_ensemble_field,peak_sab_mean_per_replica,mean_sab,absorbed_power,wbsar
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.525819207399646e-05,1.0184204756335064e-06,0,1.9246530297418551,58.4721910973366,237.05411022648107,,0.0002360229884697853,0.00017974637592015527,1.1829416218414945,0.9001337965308067,0.9001337965308067,0.4613855816042407,0.8639435509433963,0.0119329219743563
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.860804384920152e-05,1.0266991214292856e-06,1,2.868862419822475,52.62521640235633,237.15133599116794,,0.00022741013465017336,0.00017777539167954248,1.0693817117833893,0.8451903966399453,0.8451903966399453,0.44818483819477817,0.8392251861071797,0.011591508095403035
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.2483627352473524e-05,1.0722134495525745e-06,2,4.198937739766064,46.78357231595971,237.35033247677924,,0.0002428475981963857,0.00018929175739435962,1.082021093240154,0.9009183692056167,0.9009183692056167,0.47838878715241506,0.8957820182999914,0.01237267981077336
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.2228807981836685e-05,9.882948175352726e-07,3,5.836025515100741,41.01140960756272,237.41956371095947,,0.0002446783085193343,0.00019146120571996233,1.0651467998431254,0.9112979730940424,0.9112979730940424,0.4787497227097551,0.8964578693874611,0.012382014770545041
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.762081880993497e-05,9.471162990474238e-07,4,7.221124400867588,35.18386773672513,237.51430817176322,,0.0002422526779723232,0.00019368474286334073,0.9717317527153048,0.9286835563517558,0.9286835563517558,0.4708992890778915,0.8817579485863483,0.01217897719041918
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",3.5909966450606804e-05,7.357519034405821e-07,5,8.558414227322654,29.435346413589016,237.62867360855452,,0.00024660046729167327,0.0002099547489376259,0.6986819288769891,0.984026248658123,0.984026248658123,0.4791240116863699,0.8971587247250106,0.012391695092886887
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.7540475415416706e-05,9.041344060720524e-07,6,7.345942459491901,23.55913060643784,237.82140676416398,,0.0002618102746719349,0.00021336566485044607,0.88862152979013,0.989846237692189,0.989846237692189,0.5318186138049632,0.995829258623351,0.01375454777104076
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.254822110021846e-05,1.1132094868490397e-06,7,6.133470691661149,17.682914799286664,237.96299657569804,,0.00026093090365265486,0.0002072694730655874,0.999901750022157,0.9035004357405622,0.9035004357405622,0.5475501080248538,1.0252864491378908,0.01416141504334103
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.780227340610485e-05,1.3563851707123874e-06,8,4.920998923830396,11.806698992135484,238.16376101545725,,0.0002652954258351342,0.00020613676725831688,1.095743011014703,0.9261032417293042,0.9261032417293042,0.5714978171595246,1.0701284851521713,0.014780780181659823
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.8925941269217994e-05,9.893341285015567e-07,9,3.7085271559996436,5.930483184984304,238.17051403417526,,0.0002570415946774012,0.00019712631927968174,1.1525879401168624,0.9088263970923883,0.9088263970923883,0.5655340160281487,1.0589612798211196,0.01462653701410386
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.997619912217944e-05,6.22828216032293e-07,10,2.496055388168891,0.05426737783312774,238.26809411873523,,0.00024178916335122617,0.00019119013601301445,1.0197135033815616,0.8517930963584821,0.8517930963584821,0.537868430448159,1.0071575278230644,0.013911015577666634
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",3.880056220536772e-05,6.611510067299158e-07,11,0.9482427466022166,-5.5884647606097,238.36680716338273,,0.00022772998144244945,0.00018826826823035178,0.8264308295163953,0.7668185220685879,0.7668185220685879,0.5053916209361496,0.9463447689250525,0.013071060344268678
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",6.437795030981926e-05,7.301287564098167e-07,12,-4.140063769895018,-8.767036768300626,238.38814506606127,,0.00025109832980526654,0.00018599025073903733,1.303536440778855,0.862834703195774,0.862834703195774,0.5528599586492073,1.0352291334919026,0.014298744937733457
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",6.383374666172302e-05,6.690949506885338e-07,13,-9.387297655576633,-11.674638073594258,238.41333207651059,,0.00025037519770835295,0.00018587235609594146,1.2937650120250208,0.8131839541489468,0.8131839541489468,0.5510971685838483,1.0319283127264618,0.014253153490696986
