scope,site,standpoint,component,category,event_count,transport_contribution,transport_fraction,mean_sab_w_m2,absorbed_power_w,sar_wb_w_kg,body_fraction_sar_wb_w_kg,status
standpoint,madrid_plazamayor,6,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,6,non_direct,geometric_no_panorama_evidence,6691,1.3610975923245271e-05,0.007418846043049601,0.03173292814384802,0.05941984256877721,0.0008207160575797954,0.007766318763943995,pass
standpoint,madrid_plazamayor,6,non_direct,geometric_evidence_refused_host_compatibility,45146,0.00012547994344148564,0.06839453593427522,0.2889665412470672,0.5410892531162013,0.007473608468455818,0.07072168887995213,pass
standpoint,madrid_plazamayor,6,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,6,non_direct,geometric_evidence_refused_insufficient_structural_mass,15008,4.847183443855278e-06,0.0026420227260094357,0.011360634665626326,0.02127276500463066,0.0002938227210584346,0.0027804024190270457,pass
standpoint,madrid_plazamayor,6,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,7,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,madrid_plazamayor,7,specular,atlas_interface,7120,0.0017088441286545338,0.8909916814829262,3.780861958001195,7.079656226501229,0.09778530699587334,0.8880592366449164,pass
standpoint,madrid_plazamayor,7,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,7,specular,geometric_no_panorama_evidence,48,1.0119312540109889e-05,0.005276211647613955,0.02406137317143014,0.045054871688925933,0.0006223048575818498,0.0056516013884159826,pass
standpoint,madrid_plazamayor,7,specular,geometric_evidence_refused_host_compatibility,1024,0.00019711817694742143,0.10277745815676916,0.44863897386938584,0.8400755542222094,0.011603253511356482,0.10537755387246,pass
standpoint,madrid_plazamayor,7,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,7,specular,geometric_evidence_refused_insufficient_structural_mass,48,1.8309327477602942e-06,0.0009546487126906926,0.0038811198867966528,0.007267388991605447,0.00010037830098902546,0.0009116080942077473,pass
standpoint,madrid_plazamayor,7,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,7,first_diffuse,atlas_interface,1732456,1.003885293502773e-05,0.42699522445664684,0.017705862834682087,0.033154191677868775,0.0004579308242799553,0.3587342118607492,pass
standpoint,madrid_plazamayor,7,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,7,first_diffuse,geometric_no_panorama_evidence,7553,3.150733113081444e-07,0.013401411511159712,0.0007272995873267979,0.0013618669787859822,1.8810317386546713e-05,0.01473564133430787,pass
standpoint,madrid_plazamayor,7,first_diffuse,geometric_evidence_refused_host_compatibility,69035,1.3118300160390013e-05,0.5579772467759462,0.03083564618051805,0.05773968394114656,0.0007975094467009194,0.6247535820800162,pass
standpoint,madrid_plazamayor,7,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,7,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,14126,3.823076010123859e-08,0.0016261172562472147,8.768500549007257e-05,0.00016418999211935542,2.267817570709329e-06,0.0017765647249266875,pass
standpoint,madrid_plazamayor,7,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,7,non_direct,atlas_interface,1739576,0.0017188829815895615,0.8853727263231254,3.7985678208358773,7.112810418179098,0.0982432378201533,0.8819931022303883,pass
standpoint,madrid_plazamayor,7,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,7,non_direct,geometric_no_panorama_evidence,7601,1.0434385851418034e-05,0.00537460708362716,0.02478867275875694,0.04641673866771191,0.0006411151749683965,0.00575570568116351,pass
standpoint,madrid_plazamayor,7,non_direct,geometric_evidence_refused_host_compatibility,70059,0.00021023647710781144,0.10828988645717984,0.4794746200499039,0.897815238163356,0.012400762958057402,0.11132967147747112,pass
standpoint,madrid_plazamayor,7,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,7,non_direct,geometric_evidence_refused_insufficient_structural_mass,14174,1.8691635078615328e-06,0.0009627801360675894,0.003968804892286726,0.0074315789837248025,0.00010264611855973479,0.0009215206109772274,pass
standpoint,madrid_plazamayor,7,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,8,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,madrid_plazamayor,8,specular,atlas_interface,7216,0.0018010919074837658,0.8869383995950771,3.887095553161087,7.278578414560943,0.10053285102984733,0.8857174294153032,pass
standpoint,madrid_plazamayor,8,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,8,specular,geometric_no_panorama_evidence,32,2.5347116223918442e-05,0.012482056359578239,0.05306923463801294,0.09937203251908419,0.0013725418856227096,0.012092408185436354,pass
standpoint,madrid_plazamayor,8,specular,geometric_evidence_refused_host_compatibility,976,0.00020280852153898074,0.0998720080694431,0.44503587269666317,0.8333287546998946,0.011510065672650475,0.10140631321551394,pass
standpoint,madrid_plazamayor,8,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,8,specular,geometric_evidence_refused_insufficient_structural_mass,48,1.4367822173799914e-06,0.0007075359759014198,0.0034400324249026777,0.006441453627998514,8.897035397788004e-05,0.0007838491837465319,pass
standpoint,madrid_plazamayor,8,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,8,first_diffuse,atlas_interface,1791094,1.0444415413205025e-05,0.5031566363972012,0.018228689267711234,0.03413318309651633,0.0004714528052005018,0.4349794054091866,pass
standpoint,madrid_plazamayor,8,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,8,first_diffuse,geometric_no_panorama_evidence,7397,3.2569323509470674e-07,0.015690175676121264,0.0007505342711356684,0.001405373876346775,1.941124138600518e-05,0.017909513196655683,pass
standpoint,madrid_plazamayor,8,first_diffuse,geometric_evidence_refused_host_compatibility,63090,9.956732991685265e-06,0.4796626793748018,0.02285571728144309,0.0427972835189846,0.0005911227005384614,0.545391178009304,pass
standpoint,madrid_plazamayor,8,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,8,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,12919,3.093965053148039e-08,0.0014905085518757083,7.207602011293464e-05,0.00013496219916046048,1.864118772934537e-06,0.001719903384853811,pass
standpoint,madrid_plazamayor,8,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,8,non_direct,atlas_interface,1798310,0.0018115363228969708,0.8830550543767289,3.905324242428798,7.31271159765746,0.10100430383504783,0.8814540545009513,pass
standpoint,madrid_plazamayor,8,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,8,non_direct,geometric_no_panorama_evidence,7429,2.5672809459013148e-05,0.012514518128225032,0.05381976890914861,0.10077740639543097,0.0013919531270087148,0.012147430167736756,pass
standpoint,madrid_plazamayor,8,non_direct,geometric_evidence_refused_host_compatibility,64066,0.000212765254530666,0.10371496891025438,0.46789158997810626,0.8761260382188792,0.012101188373188937,0.1056058123349582,pass
standpoint,madrid_plazamayor,8,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,8,non_direct,geometric_evidence_refused_insufficient_structural_mass,12967,1.4677218679114718e-06,0.0007154585847916183,0.0035121084450156124,0.0065764158271589745,9.083447275081459e-05,0.0007927029963536977,pass
standpoint,madrid_plazamayor,8,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,9,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,madrid_plazamayor,9,specular,atlas_interface,6416,0.0017420706564687906,0.8742789438502768,3.737361543172312,6.998201789359737,0.09666024570938858,0.871394621672359,pass
standpoint,madrid_plazamayor,9,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,9,specular,geometric_no_panorama_evidence,32,3.5610084101232756e-06,0.0017871345575358449,0.00831141395099043,0.01556310549890222,0.0002149600207030693,0.0019378701610008391,pass
standpoint,madrid_plazamayor,9,specular,geometric_evidence_refused_host_compatibility,1088,0.00024402345167718524,0.12246608070391471,0.5361717679235875,1.003980530741503,0.01386713440250695,0.1250125762423818,pass
standpoint,madrid_plazamayor,9,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,9,specular,geometric_evidence_refused_insufficient_structural_mass,48,2.924790260375337e-06,0.0014678408882724536,0.007097908084882695,0.013290818264848512,0.00018357483791227224,0.0016549319242584093,pass
standpoint,madrid_plazamayor,9,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,9,first_diffuse,atlas_interface,1804392,9.14242363356798e-06,0.5995391566960122,0.016346544558523274,0.030608871006417356,0.00042277446141460433,0.5331837157051852,pass
standpoint,madrid_plazamayor,9,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,9,first_diffuse,geometric_no_panorama_evidence,7186,3.614687664345115e-07,0.0237042920002514,0.0008467508731139032,0.0015855392653122365,2.189971360928503e-05,0.027618912069589475,pass
standpoint,madrid_plazamayor,9,first_diffuse,geometric_evidence_refused_host_compatibility,46668,5.724880353714157e-06,0.37542451291024315,0.013418515362508262,0.025126142369610947,0.00034704616532611803,0.4376786699240855,pass
standpoint,madrid_plazamayor,9,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,9,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,12520,2.0312366846235788e-08,0.0013320383934932094,4.6560939701391964e-05,8.718526365955301e-05,1.2042163488888536e-06,0.0015187023011397798,pass
standpoint,madrid_plazamayor,9,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,9,non_direct,atlas_interface,1810808,0.0017512130801023587,0.8721923466265369,3.753708087730835,7.028810660366154,0.09708302017080318,0.8689941694852465,pass
standpoint,madrid_plazamayor,9,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,9,non_direct,geometric_no_panorama_evidence,7218,3.922477176557787e-06,0.0019535912631551394,0.009158164824104333,0.017148644764214457,0.00023685973431235432,0.0021201413773606712,pass
standpoint,madrid_plazamayor,9,non_direct,geometric_evidence_refused_host_compatibility,47756,0.0002497483320308994,0.12438725261654711,0.5495902832860957,1.029106673111114,0.014214180567833067,0.12723172410299807,pass
standpoint,madrid_plazamayor,9,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,9,non_direct,geometric_evidence_refused_insufficient_structural_mass,12568,2.9451026272215727e-06,0.0014668094937608743,0.007144469024584087,0.013378003528508065,0.0001847790542611611,0.0016539650343947324,pass
standpoint,madrid_plazamayor,9,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,madrid_plazamayor,10,specular,atlas_interface,6784,0.0017558918687757762,0.8598003772774252,3.773970932037684,7.0667527945824,0.09760708279809947,0.8590057794869044,pass
standpoint,madrid_plazamayor,10,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,specular,geometric_no_panorama_evidence,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,specular,geometric_evidence_refused_host_compatibility,1184,0.0002850882095479567,0.1395979755277174,0.6165055623546614,1.1544053952988684,0.015944825901918067,0.1403248330963007,pass
standpoint,madrid_plazamayor,10,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,specular,geometric_evidence_refused_insufficient_structural_mass,48,1.2286891762795474e-06,0.0006016471948573885,0.0029408983194093023,0.00550682604384746,7.606113320231298e-05,0.000669387416794945,pass
standpoint,madrid_plazamayor,10,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,first_diffuse,atlas_interface,1811701,9.803079087484092e-06,0.6057666448436083,0.01739581860224788,0.032573634491431816,0.0004499120786109366,0.5400065588800415,pass
standpoint,madrid_plazamayor,10,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,first_diffuse,geometric_no_panorama_evidence,7320,2.6838070363079484e-07,0.016584185124728774,0.0006296484593580219,0.001179015442858842,1.6284743685895613e-05,0.019545748643188813,pass
standpoint,madrid_plazamayor,10,first_diffuse,geometric_evidence_refused_host_compatibility,46023,6.090102635850534e-06,0.37632880522023837,0.014139737492750692,0.026476629322528072,0.0003656993000349181,0.4389302487863805,pass
standpoint,madrid_plazamayor,10,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,11909,2.136737105105322e-08,0.0013203648114244553,4.888306399811654e-05,9.153343662080733e-05,1.2642739864752395e-06,0.0015174436903891792,pass
standpoint,madrid_plazamayor,10,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,non_direct,atlas_interface,1818485,0.0017656949478632603,0.8578031820576325,3.791366750639932,7.099326429073832,0.09805699487671041,0.8566837902095572,pass
standpoint,madrid_plazamayor,10,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,non_direct,geometric_no_panorama_evidence,7320,2.6838070363079484e-07,0.00013038368935469754,0.0006296484593580219,0.001179015442858842,1.6284743685895613e-05,0.00014227313371131765,pass
standpoint,madrid_plazamayor,10,non_direct,geometric_evidence_refused_host_compatibility,47207,0.00029117831218380724,0.14145913655113637,0.630645299847412,1.1808820246213965,0.016310525201952985,0.1424983762544034,pass
standpoint,madrid_plazamayor,10,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,10,non_direct,geometric_evidence_refused_insufficient_structural_mass,11957,1.2500565473306007e-06,0.000607297701876422,0.002989781383407419,0.005598359480468267,7.732540718878822e-05,0.0006755604023280338,pass
standpoint,madrid_plazamayor,10,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,11,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,madrid_plazamayor,11,specular,atlas_interface,7248,0.0018570150804179013,0.8707815333284814,4.00715866272101,7.503396339841235,0.10363807099228231,0.8709672072814635,pass
standpoint,madrid_plazamayor,11,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,11,specular,geometric_no_panorama_evidence,96,7.660325623366232e-06,0.00359203873056819,0.01788997217201062,0.033498936032688845,0.0004626924866393486,0.0038884357751930664,pass
standpoint,madrid_plazamayor,11,specular,geometric_evidence_refused_host_compatibility,1072,0.00026774403017326297,0.12554909197686967,0.5754017573000547,1.077438605021875,0.014881748688147435,0.12506519052584034,pass
standpoint,madrid_plazamayor,11,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,11,specular,geometric_evidence_refused_insufficient_structural_mass,16,1.6492546759389268e-07,7.733596408059748e-05,0.0003642300112359101,0.0006820199456020736,9.420164994503782e-06,7.916641750312531e-05,pass
standpoint,madrid_plazamayor,11,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,11,first_diffuse,atlas_interface,1817553,9.49064400971082e-06,0.5850543313867469,0.016992921965280773,0.031819211368814417,0.0004394918697350058,0.5199603605703812,pass
standpoint,madrid_plazamayor,11,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,11,first_diffuse,geometric_no_panorama_evidence,8183,2.9118428994840705e-07,0.017950165435746943,0.0006867072013868946,0.001285857819747575,1.776046712358529e-05,0.021012308817102688,pass
standpoint,madrid_plazamayor,11,first_diffuse,geometric_evidence_refused_host_compatibility,49337,6.415579550608173e-06,0.395490822392981,0.014944675732807259,0.027983874518588633,0.0003865176038479093,0.45728680438329167,pass
standpoint,madrid_plazamayor,11,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,11,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,12123,2.4408655586449858e-08,0.0015046807845250673,5.688246380798728e-05,0.00010651229628331776,1.4711643133054937e-06,0.0017405262292242885,pass
standpoint,madrid_plazamayor,11,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,11,non_direct,atlas_interface,1824801,0.0018665057244276122,0.8686245150326115,4.024151584686291,7.535215551210049,0.10407756286201732,0.868491469524353,pass
standpoint,madrid_plazamayor,11,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,11,non_direct,geometric_no_panorama_evidence,8279,7.951509913314639e-06,0.003700431427472859,0.018576679373397516,0.03478479385243642,0.0004804529537629339,0.004009214670063793,pass
standpoint,madrid_plazamayor,11,non_direct,geometric_evidence_refused_host_compatibility,50409,0.00027415960972387117,0.127586942231831,0.5903464330328619,1.1054224795404635,0.015268266291995344,0.12740843140806762,pass
standpoint,madrid_plazamayor,11,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,11,non_direct,geometric_evidence_refused_insufficient_structural_mass,12139,1.8933412318034254e-07,8.811130808456728e-05,0.00042111247504389736,0.0007885322418853914,1.0891329307809276e-05,9.088439751566247e-05,pass
standpoint,madrid_plazamayor,11,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,12,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,madrid_plazamayor,12,specular,atlas_interface,6576,0.0016461188369151737,0.8842453369890881,3.5641848440556463,6.673928777066423,0.09218133669981249,0.8866369084878618,pass
standpoint,madrid_plazamayor,12,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,12,specular,geometric_no_panorama_evidence,16,3.1163847286657137e-06,0.001674027781463668,0.007136569361610238,0.013363211425865523,0.00018457474345118122,0.0017753135914205984,pass
standpoint,madrid_plazamayor,12,specular,geometric_evidence_refused_host_compatibility,752,0.0002117152144314248,0.11372702075474721,0.4469723523124747,0.8369548087906972,0.011560149292689191,0.11119013237903,pass
standpoint,madrid_plazamayor,12,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,12,specular,geometric_evidence_refused_insufficient_structural_mass,32,6.582917924037289e-07,0.0003536144747010036,0.0015984922344434926,0.0029931734155601154,4.1342174248067884e-05,0.00039764554168748525,pass
standpoint,madrid_plazamayor,12,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,12,first_diffuse,atlas_interface,1763960,1.0484520843101109e-05,0.5239116681226068,0.01812215340061534,0.033933694904879234,0.0004686974434375585,0.45250614993518073,pass
standpoint,madrid_plazamayor,12,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,12,first_diffuse,geometric_no_panorama_evidence,8859,4.3489665434845903e-07,0.021731792520644107,0.0010081117241107496,0.0018876871263458338,2.6073026606986653e-05,0.02517232609709521,pass
standpoint,madrid_plazamayor,12,first_diffuse,geometric_evidence_refused_host_compatibility,61764,9.061672138620513e-06,0.45281189643003317,0.020845078212777774,0.03903236600550617,0.0005391210774241184,0.5204969784022193,pass
standpoint,madrid_plazamayor,12,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,12,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,12667,3.091139584337697e-08,0.0015446429267159277,7.307015524368672e-05,0.00013682371514453867,1.8898303196759485e-06,0.001824545565504589,pass
standpoint,madrid_plazamayor,12,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,12,non_direct,atlas_interface,1770536,0.0016566033577582748,0.8804130037019191,3.5823069974562616,6.7078624719713025,0.09265003414325004,0.8823545187843199,pass
standpoint,madrid_plazamayor,12,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,12,non_direct,geometric_no_panorama_evidence,8875,3.5512813830141727e-06,0.0018873523917283003,0.008144681085720987,0.015250898552211357,0.00021064777005816787,0.002006108400297939,pass
standpoint,madrid_plazamayor,12,non_direct,geometric_evidence_refused_host_compatibility,62516,0.00022077688657004533,0.11733336223350449,0.46781743052525243,0.8759871747962034,0.01209927037011331,0.11522765192462146,pass
standpoint,madrid_plazamayor,12,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,12,non_direct,geometric_evidence_refused_insufficient_structural_mass,12699,6.892031882471059e-07,0.0003662816728481563,0.0016715623896871794,0.003129997130704654,4.323200456774383e-05,0.00041172089076053756,pass
standpoint,madrid_plazamayor,12,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,13,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,madrid_plazamayor,13,specular,atlas_interface,5776,0.0013838802516193338,0.8362079817108525,2.99444382756086,5.607089897539369,0.07744599305993606,0.8393463151383349,pass
standpoint,madrid_plazamayor,13,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,13,specular,geometric_no_panorama_evidence,64,5.877183304541155e-06,0.0035512809605342433,0.013415250805885716,0.025120029494061336,0.00034696173334338847,0.0037603114230894347,pass
standpoint,madrid_plazamayor,13,specular,geometric_evidence_refused_host_compatibility,1072,0.00026481650759234253,0.1600150569952795,0.5588259094978054,1.0464003641640223,0.014453043703922967,0.1566395948468592,pass
standpoint,madrid_plazamayor,13,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,13,specular,geometric_evidence_refused_insufficient_structural_mass,16,3.734890880143869e-07,0.00022568033333381676,0.0009053780588853848,0.0016953185498774794,2.341600207013093e-05,0.000253778591716495,pass
standpoint,madrid_plazamayor,13,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,13,first_diffuse,atlas_interface,1680756,1.0964161409197521e-05,0.549062539537196,0.018917624989517767,0.03542321381615817,0.0004892709090629581,0.4813197279709764,pass
standpoint,madrid_plazamayor,13,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,13,first_diffuse,geometric_no_panorama_evidence,10069,5.327249291037273e-07,0.026677763262687462,0.0012184393865931477,0.002281525240997914,3.1512779571794385e-05,0.03100066284372871,pass
standpoint,madrid_plazamayor,13,first_diffuse,geometric_evidence_refused_host_compatibility,66376,8.445984542852575e-06,0.42295744735209556,0.01910707577436815,0.03577796002045773,0.0004941707185146096,0.48613991022316716,pass
standpoint,madrid_plazamayor,13,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,13,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,12983,2.6004464884527147e-08,0.0013022498480209203,6.051579827211875e-05,0.0001133157075815045,1.5651340826174654e-06,0.0015396989621277598,pass
standpoint,madrid_plazamayor,13,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,13,non_direct,atlas_interface,1686532,0.0013948444130285312,0.8327845440637563,3.0133614525503774,5.642513111355528,0.07793526396899902,0.8354449657454223,pass
standpoint,madrid_plazamayor,13,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,13,non_direct,geometric_no_panorama_evidence,10133,6.409908233644882e-06,0.003827002105744737,0.014633690192478864,0.02740155473505925,0.00037847451291518283,0.004057144486014902,pass
standpoint,madrid_plazamayor,13,non_direct,geometric_evidence_refused_host_compatibility,67448,0.0002732624921351951,0.16314993829916097,0.5779329852721735,1.08217832418448,0.014947214422437577,0.16023009874079763,pass
standpoint,madrid_plazamayor,13,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,madrid_plazamayor,13,non_direct,geometric_evidence_refused_insufficient_structural_mass,12999,3.994935528989141e-07,0.00023851553133799388,0.0009658938571575036,0.001808634257458984,2.4981136152748395e-05,0.00026779102776525393,pass
standpoint,madrid_plazamayor,13,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,mexico_zocalo,0,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,mexico_zocalo,0,specular,atlas_interface,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,mexico_zocalo,0,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,mexico_zocalo,0,specular,geometric_no_panorama_evidence,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,mexico_zocalo,0,specular,geometric_evidence_refused_host_compatibility,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,mexico_zocalo,0,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,mexico_zocalo,0,specular,geometric_evidence_refused_insufficient_structural_mass,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,mexico_zocalo,0,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
