record_type,site,look,component,metric,quantile,standpoint,stratum,estimate,sealed_16_estimate,change_from_sealed_16_db,bootstrap_95_low,bootstrap_95_high
pointwise,prague_staromestske,24,total,total_transfer_m_inv2,,17,nonshadowed,0.0002290749785527773,0.00022907623885799142,-2.3893578329592752e-05,,
pointwise,prague_staromestske,24,total,total_transfer_m_inv2,,18,nonshadowed,0.00023902339376017466,0.00023902908532259505,-0.00010341183283632564,,
pointwise,prague_staromestske,24,total,total_transfer_m_inv2,,19,nonshadowed,0.00027762313622715316,0.0002776172011066183,9.284592363024784e-05,,
pointwise,prague_staromestske,24,total,total_transfer_m_inv2,,20,nonshadowed,0.0002445608647108099,0.000244558114917418,4.8831476439643774e-05,,
pointwise,prague_staromestske,24,total,total_transfer_m_inv2,,21,nonshadowed,0.00024444958689030376,0.00024446864542554175,-0.00033858490619202486,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,0,nonshadowed,0.011933095747123033,0.0119329219743563,6.324352439429393e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,1,nonshadowed,0.011591714454605604,0.011591508095403035,7.731510386468338e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,2,nonshadowed,0.012372974615099131,0.01237267981077336,0.00010347828327854944,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,3,nonshadowed,0.012381867805135088,0.012382014770545041,-5.1547867244652935e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,4,nonshadowed,0.012178833449584084,0.01217897719041918,-5.125735841343976e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,5,nonshadowed,0.012391672109123453,0.012391695092886887,-8.055177935433838e-06,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,6,nonshadowed,0.01375449812821125,0.01375454777104076,-1.5674558108213655e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,7,nonshadowed,0.014161391641117753,0.01416141504334103,-7.176870955557587e-06,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,8,nonshadowed,0.014781094173758952,0.014780780181659823,9.225736797230047e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,9,nonshadowed,0.014626932071658362,0.01462653701410386,0.00011729980841717981,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,10,nonshadowed,0.01391123597148104,0.013911015577666634,6.880522755363533e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,11,nonshadowed,0.013071541319770279,0.013071060344268678,0.0001598042987337104,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,12,nonshadowed,0.014298853857299516,0.014298744937733457,3.308191491844468e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,13,nonshadowed,0.014253677076857612,0.014253153490696986,0.0001595341017287564,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,14,nonshadowed,0.013413095445769886,0.01341305883304538,1.1854628177285825e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,15,nonshadowed,0.01262124113428171,0.012621484943708593,-8.389354494187609e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,16,nonshadowed,0.012155218237575172,0.012155071321004175,5.249222221869521e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,17,nonshadowed,0.013075188486254151,0.013075271270811723,-2.7496936478002264e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,18,nonshadowed,0.013535757396235042,0.013536111182597347,-0.00011351079404304336,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,19,nonshadowed,0.015133668413405993,0.015133251838700554,0.00011954707937062399,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,20,nonshadowed,0.012754661192427507,0.012754423431321011,8.095808853074475e-05,,
pointwise,prague_staromestske,24,total,wbsar_m2_per_kg,,21,nonshadowed,0.012924895180479672,0.012925958601386825,-0.00035730953884557,,
route_quantile,prague_staromestske,32,direct,total_transfer_m_inv2,q10,,,0.0001755581605253797,,-1.9286549331065747e-15,0.0001755581605253797,0.0001755581605253797
route_quantile,prague_staromestske,32,direct,total_transfer_m_inv2,q50,,,0.00019132567086648834,,-1.446491199829931e-15,0.00019132567086648834,0.00019132567086648834
route_quantile,prague_staromestske,32,direct,total_transfer_m_inv2,q90,,,0.0002096862213504219,,-3.3751461329365063e-15,0.0002096862213504219,0.0002096862213504219
route_quantile,prague_staromestske,32,direct,wbsar_m2_per_kg,q10,,,0.009561337422702227,,0.0,0.009561337422702227,0.009561337422702227
route_quantile,prague_staromestske,32,direct,wbsar_m2_per_kg,q50,,,0.010310799105963503,,-2.410818666383218e-15,0.010310799105963503,0.010310799105963503
route_quantile,prague_staromestske,32,direct,wbsar_m2_per_kg,q90,,,0.011252517592095829,,-1.9286549331065747e-15,0.011252517592095829,0.011252517592095829
route_quantile,prague_staromestske,32,all_specular,total_transfer_m_inv2,q10,,,4.216218202794107e-05,,0.0,4.216218202794107e-05,4.216218202794107e-05
route_quantile,prague_staromestske,32,all_specular,total_transfer_m_inv2,q50,,,5.115959299468611e-05,,3.857309866213147e-15,5.115959299468611e-05,5.115959299468611e-05
route_quantile,prague_staromestske,32,all_specular,total_transfer_m_inv2,q90,,,5.8844801852977444e-05,,0.0,5.8844801852977444e-05,5.8844801852977444e-05
route_quantile,prague_staromestske,32,all_specular,wbsar_m2_per_kg,q10,,,0.0023913592336818946,,1.928654933106574e-15,0.0023913592336818946,0.0023913592336818946
route_quantile,prague_staromestske,32,all_specular,wbsar_m2_per_kg,q50,,,0.0028170223856442225,,-1.446491199829931e-15,0.0028170223856442225,0.0028170223856442225
route_quantile,prague_staromestske,32,all_specular,wbsar_m2_per_kg,q90,,,0.003353472581929611,,9.64327466553287e-16,0.003353472581929611,0.003353472581929611
route_quantile,prague_staromestske,32,first_diffuse,total_transfer_m_inv2,q10,,,5.030031116062014e-07,,-0.10175047699378147,4.920068261795801e-07,5.259969349852657e-07
route_quantile,prague_staromestske,32,first_diffuse,total_transfer_m_inv2,q50,,,8.443516761505461e-07,,0.029936174417490115,8.347628371068669e-07,8.5472019757555e-07
route_quantile,prague_staromestske,32,first_diffuse,total_transfer_m_inv2,q90,,,1.3412465911145801e-06,,0.029823653768946086,1.3284620999204986e-06,1.3566771922282956e-06
route_quantile,prague_staromestske,32,first_diffuse,wbsar_m2_per_kg,q10,,,2.6141777091933434e-05,,-0.11533389730752336,2.5146116346638086e-05,2.7491767049333008e-05
route_quantile,prague_staromestske,32,first_diffuse,wbsar_m2_per_kg,q50,,,4.313914173044351e-05,,0.049194546918958325,4.26926552765204e-05,4.359701205959257e-05
route_quantile,prague_staromestske,32,first_diffuse,wbsar_m2_per_kg,q90,,,6.765858342312286e-05,,0.0328816015499478,6.695044255546364e-05,6.850571418896916e-05
route_quantile,prague_staromestske,32,total,total_transfer_m_inv2,q10,,,0.00022744536921745002,,6.205527661491044e-05,0.0002274391386064044,0.00022745197308149883
route_quantile,prague_staromestske,32,total,total_transfer_m_inv2,q50,,,0.00024364619291577751,,-0.00021262497371942463,0.000243634338116911,0.00024365899790531974
route_quantile,prague_staromestske,32,total,total_transfer_m_inv2,q90,,,0.00026171795275256983,,-7.276100263243052e-05,0.0002617073608604509,0.00026173031040425016
route_quantile,prague_staromestske,32,total,wbsar_m2_per_kg,q10,,,0.012157650494962535,,6.736740462150223e-05,0.012157173552498892,0.012158187123096595
route_quantile,prague_staromestske,32,total,wbsar_m2_per_kg,q50,,,0.013073261595759413,,3.182101661028264e-05,0.01307295108555304,0.013073603541802509
route_quantile,prague_staromestske,32,total,wbsar_m2_per_kg,q90,,,0.01459458728748487,,0.0002468375839194077,0.014593918858111947,0.014595389117090038
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,0,nonshadowed,0.00023602598786301684,0.0002360229884697853,5.519003301958711e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,1,nonshadowed,0.0002274132379855265,0.00022741013465017336,5.926526649600555e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,2,nonshadowed,0.00024285160577080365,0.0002428475981963857,7.166853234871412e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,3,nonshadowed,0.00024467551787038766,0.0002446783085193343,-4.953321597196249e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,4,nonshadowed,0.00024225115696815388,0.0002422526779723232,-2.7267636293069068e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,5,nonshadowed,0.0002466063795235298,0.00024660046729167327,0.00010412060123400934,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,6,nonshadowed,0.0002618054375707094,0.0002618102746719349,-8.023924116779846e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,7,nonshadowed,0.00026093058938931343,0.00026093090365265486,-5.2306152824321525e-06,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,8,nonshadowed,0.00026530565962971497,0.0002652954258351342,0.00016752625042260798,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,9,nonshadowed,0.00025705650699968955,0.0002570415946774012,0.0002519495505967814,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,10,nonshadowed,0.00024179248602622673,0.00024178916335122617,5.968048704040737e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,11,nonshadowed,0.00022773455030476156,0.00022772998144244945,8.713002012191984e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,12,nonshadowed,0.00025110103689227227,0.00025109832980526654,4.682096500319414e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,13,nonshadowed,0.0002503865516451054,0.00025037519770835295,0.0001969380483506645,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,14,nonshadowed,0.00023406791679017334,0.00023407081592674732,-5.379084995034533e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,15,nonshadowed,0.0002187957601307791,0.00021879810182513814,-4.648076798432417e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,16,nonshadowed,0.00021147509435845625,0.00021147192427197715,6.51027672220557e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,17,nonshadowed,0.0002290751995309493,0.00022907623885799142,-1.9704139787567806e-05,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,18,nonshadowed,0.00023901595196624225,0.00023902908532259505,-0.00023862790111461155,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,19,nonshadowed,0.00027763363851278404,0.0002776172011066183,0.0002571333274005667,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,20,nonshadowed,0.00024455764249280615,0.000244558114917418,-8.389482405136405e-06,,
pointwise,prague_staromestske,32,total,total_transfer_m_inv2,,21,nonshadowed,0.00024444078006075136,0.00024446864542554175,-0.0004950517845207096,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,0,nonshadowed,0.011933071311829649,0.0119329219743563,5.435050604446602e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,1,nonshadowed,0.011591648696000984,0.011591508095403035,5.26779544235081e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,2,nonshadowed,0.01237294711438355,0.01237267981077336,9.382545308250057e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,3,nonshadowed,0.012381892170193087,0.012382014770545041,-4.3001822338226855e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,4,nonshadowed,0.012178940331643672,0.01217897719041918,-1.314362182098347e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,5,nonshadowed,0.012392105241773076,0.012391695092886887,0.0001437434095184636,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,6,nonshadowed,0.013754270751644693,0.01375454777104076,-8.746867481543096e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,7,nonshadowed,0.014161388223784427,0.01416141504334103,-8.224881788644685e-06,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,8,nonshadowed,0.014781350191561867,0.014780780181659823,0.00016747923914355262,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,9,nonshadowed,0.014627442992491248,0.01462653701410386,0.0002689968437821658,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,10,nonshadowed,0.013911199375001418,0.013911015577666634,5.7380167914594646e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,11,nonshadowed,0.013071325674499737,0.013071060344268678,8.815680034090232e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,12,nonshadowed,0.014298885942427467,0.014298744937733457,4.2827016536825554e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,13,nonshadowed,0.014253861634738704,0.014253153490696986,0.0002157665742416087,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,14,nonshadowed,0.013412926227368909,0.01341305883304538,-4.2935917119890795e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,15,nonshadowed,0.012621336101175652,0.012621484943708593,-5.1215742182605904e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,16,nonshadowed,0.01215528495755352,0.012155071321004175,7.633057570379897e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,17,nonshadowed,0.013075197517019087,0.013075271270811723,-2.449735446110008e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,18,nonshadowed,0.013535337669185299,0.013536111182597347,-0.00024818221474678736,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,19,nonshadowed,0.015134260497139613,0.015133251838700554,0.0002894554329478067,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,20,nonshadowed,0.012754526745237795,0.012754423431321011,3.517876169166277e-05,,
pointwise,prague_staromestske,32,total,wbsar_m2_per_kg,,21,nonshadowed,0.012924406922596604,0.012925958601386825,-0.0005213740876999169,,
route_quantile,prague_staromestske,48,direct,total_transfer_m_inv2,q10,,,0.0001755581605253796,,-3.85730986621315e-15,0.0001755581605253796,0.0001755581605253796
route_quantile,prague_staromestske,48,direct,total_transfer_m_inv2,q50,,,0.0001913256708664883,,-1.9286549331065747e-15,0.0001913256708664883,0.0001913256708664883
route_quantile,prague_staromestske,48,direct,total_transfer_m_inv2,q90,,,0.00020968622135042188,,-3.85730986621315e-15,0.00020968622135042188,0.00020968622135042188
route_quantile,prague_staromestske,48,direct,wbsar_m2_per_kg,q10,,,0.00956133742270222,,-3.3751461329365063e-15,0.00956133742270222,0.00956133742270222
route_quantile,prague_staromestske,48,direct,wbsar_m2_per_kg,q50,,,0.0103107991059635,,-2.8929823996598624e-15,0.0103107991059635,0.0103107991059635
route_quantile,prague_staromestske,48,direct,wbsar_m2_per_kg,q90,,,0.011252517592095826,,-3.3751461329365063e-15,0.011252517592095826,0.011252517592095826
route_quantile,prague_staromestske,48,all_specular,total_transfer_m_inv2,q10,,,4.216218202794107e-05,,0.0,4.216218202794107e-05,4.216218202794107e-05
route_quantile,prague_staromestske,48,all_specular,total_transfer_m_inv2,q50,,,5.1159592994686133e-05,,4.821637332766433e-15,5.1159592994686133e-05,5.1159592994686133e-05
route_quantile,prague_staromestske,48,all_specular,total_transfer_m_inv2,q90,,,5.884480185297744e-05,,-4.821637332766436e-16,5.884480185297744e-05,5.884480185297744e-05
route_quantile,prague_staromestske,48,all_specular,wbsar_m2_per_kg,q10,,,0.002391359233681895,,1.928654933106574e-15,0.002391359233681895,0.002391359233681895
route_quantile,prague_staromestske,48,all_specular,wbsar_m2_per_kg,q50,,,0.002817022385644222,,-1.9286549331065747e-15,0.002817022385644222,0.002817022385644222
route_quantile,prague_staromestske,48,all_specular,wbsar_m2_per_kg,q90,,,0.003353472581929609,,-1.446491199829931e-15,0.003353472581929609,0.003353472581929609
route_quantile,prague_staromestske,48,first_diffuse,total_transfer_m_inv2,q10,,,5.0069747185055e-07,,-0.12170320793622738,4.923987050933296e-07,5.174736014729948e-07
route_quantile,prague_staromestske,48,first_diffuse,total_transfer_m_inv2,q50,,,8.500807182808137e-07,,0.05930413118165158,8.421459556461756e-07,8.585782174371913e-07
route_quantile,prague_staromestske,48,first_diffuse,total_transfer_m_inv2,q90,,,1.3351936535134634e-06,,0.01017993568857011,1.324822166674803e-06,1.3464629238875097e-06
route_quantile,prague_staromestske,48,first_diffuse,wbsar_m2_per_kg,q10,,,2.6011144643521063e-05,,-0.1370903275373888,2.5289673355187524e-05,2.6991331788549214e-05
route_quantile,prague_staromestske,48,first_diffuse,wbsar_m2_per_kg,q50,,,4.337839405261611e-05,,0.07321423893331491,4.297353433872128e-05,4.3800080159168556e-05
route_quantile,prague_staromestske,48,first_diffuse,wbsar_m2_per_kg,q90,,,6.729556611924093e-05,,0.009517104392874948,6.67130772551859e-05,6.791997106544068e-05
route_quantile,prague_staromestske,48,total,total_transfer_m_inv2,q10,,,0.0002274488256921129,,0.00012805426669951778,0.00022744152438445341,0.00022745809265433789
route_quantile,prague_staromestske,48,total,total_transfer_m_inv2,q50,,,0.000243650732926516,,-0.00013170094128675828,0.0002436421245919845,0.00024365980161296448
route_quantile,prague_staromestske,48,total,total_transfer_m_inv2,q90,,,0.00026171981196202403,,-4.190941105459254e-05,0.0002617102905844084,0.0002617298190088571
route_quantile,prague_staromestske,48,total,wbsar_m2_per_kg,q10,,,0.012157555438104059,,3.3411147604311744e-05,0.012157198948555756,0.01215796806043194
route_quantile,prague_staromestske,48,total,wbsar_m2_per_kg,q50,,,0.013073360613167488,,6.471453042394465e-05,0.013073055170877737,0.013073691487331073
route_quantile,prague_staromestske,48,total,wbsar_m2_per_kg,q90,,,0.014594465742382833,,0.0002106689784738115,0.014594004053491675,0.014594987609282073
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,0,nonshadowed,0.00023602193753751423,0.0002360229884697853,-1.9337739314122043e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,1,nonshadowed,0.0002274166200152103,0.00022741013465017336,0.00012385191592078796,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,2,nonshadowed,0.00024285865471846064,0.0002428475981963857,0.0001977238916815888,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,3,nonshadowed,0.00024467661381747757,0.0002446783085193343,-3.0080403046900244e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,4,nonshadowed,0.00024224969063133808,0.0002422526779723232,-5.355539165519819e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,5,nonshadowed,0.00024659995054787345,0.00024660046729167327,-9.100518681721096e-06,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,6,nonshadowed,0.00026180748185733596,0.0002618102746719349,-4.632783950457317e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,7,nonshadowed,0.00026093078290421643,0.00026093090365265486,-2.0097424990022774e-06,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,8,nonshadowed,0.00026529891264183566,0.0002652954258351342,5.707942207842605e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,9,nonshadowed,0.00025705399206387574,0.0002570415946774012,0.00020945974545650553,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,10,nonshadowed,0.00024179231189305796,0.00024178916335122617,5.65528008666394e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,11,nonshadowed,0.0002277386767842364,0.00022772998144244945,0.00016582212139449064,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,12,nonshadowed,0.00025110072729556706,0.00025109832980526654,4.14662988001382e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,13,nonshadowed,0.00025038812994896315,0.00025037519770835295,0.00022431357995695688,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,14,nonshadowed,0.000234067943585589,0.00023407081592674732,-5.329368226283263e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,15,nonshadowed,0.00021879938045124306,0.00021879810182513814,2.5379499850358165e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,16,nonshadowed,0.00021147360227545217,0.00021147192427197715,3.446059145132458e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,17,nonshadowed,0.00022907401294017563,0.00022907623885799142,-4.220029655246801e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,18,nonshadowed,0.0002390135219877108,0.00023902908532259505,-0.00028278108935321934,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,19,nonshadowed,0.00027764305231041804,0.0002776172011066183,0.0004043882161487704,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,20,nonshadowed,0.00024456032230712473,0.000244558114917418,3.9199387963299536e-05,,
pointwise,prague_staromestske,48,total,total_transfer_m_inv2,,21,nonshadowed,0.00024444281113457134,0.00024446864542554175,-0.00045896613271084134,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,0,nonshadowed,0.011932818824430954,0.0119329219743563,-3.754121337742836e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,1,nonshadowed,0.011591875351131655,0.011591508095403035,0.00013759608192448418,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,2,nonshadowed,0.012373311920044068,0.01237267981077336,0.0002218715428944713,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,3,nonshadowed,0.012381958515194939,0.012382014770545041,-1.9731395963700404e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,4,nonshadowed,0.012178903071991607,0.01217897719041918,-2.643023428609272e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,5,nonshadowed,0.012391714096990865,0.012391695092886887,6.660405295777056e-06,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,6,nonshadowed,0.013754431546158704,0.01375454777104076,-3.6697708304225145e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,7,nonshadowed,0.014161411816147947,0.01416141504334103,-9.896979250267146e-07,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,8,nonshadowed,0.014780944217628275,0.014780780181659823,4.819740213423358e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,9,nonshadowed,0.014627311871516257,0.01462653701410386,0.00023006634091774452,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,10,nonshadowed,0.01391118979962277,0.013911015577666634,5.439082427262756e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,11,nonshadowed,0.013071580257805067,0.013071060344268678,0.00017274121875190192,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,12,nonshadowed,0.01429885058018201,0.014298744937733457,3.2086566461779255e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,13,nonshadowed,0.0142539479300489,0.014253153490696986,0.0002420594235382116,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,14,nonshadowed,0.013412951341242539,0.01341305883304538,-3.480435332774469e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,15,nonshadowed,0.012621563695851509,0.012621484943708593,2.709785303275815e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,16,nonshadowed,0.01215518347878322,0.012155071321004175,4.007321596818063e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,17,nonshadowed,0.01307514096852991,0.013075271270811723,-4.328005344900185e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,18,nonshadowed,0.01353519880518586,0.013536111182597347,-0.00029273830897043167,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,19,nonshadowed,0.015134776261436021,0.015133251838700554,0.00043745722745570676,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,20,nonshadowed,0.012754692850088309,0.012754423431321011,9.173746567485799e-05,,
pointwise,prague_staromestske,48,total,wbsar_m2_per_kg,,21,nonshadowed,0.012924478450044305,0.012925958601386825,-0.0004973390274692803,,
route_quantile,prague_staromestske,64,direct,total_transfer_m_inv2,q10,,,0.00017555816052537956,,-5.303801066043082e-15,0.00017555816052537956,0.00017555816052537956
route_quantile,prague_staromestske,64,direct,total_transfer_m_inv2,q50,,,0.00019132567086648829,,-2.410818666383218e-15,0.00019132567086648829,0.00019132567086648829
route_quantile,prague_staromestske,64,direct,total_transfer_m_inv2,q90,,,0.00020968622135042182,,-4.821637332766439e-15,0.00020968622135042182,0.00020968622135042182
route_quantile,prague_staromestske,64,direct,wbsar_m2_per_kg,q10,,,0.009561337422702229,,9.64327466553287e-16,0.009561337422702229,0.009561337422702229
route_quantile,prague_staromestske,64,direct,wbsar_m2_per_kg,q50,,,0.0103107991059635,,-2.8929823996598624e-15,0.0103107991059635,0.0103107991059635
route_quantile,prague_staromestske,64,direct,wbsar_m2_per_kg,q90,,,0.011252517592095834,,0.0,0.011252517592095834,0.011252517592095834
route_quantile,prague_staromestske,64,all_specular,total_transfer_m_inv2,q10,,,4.2162182027941074e-05,,9.64327466553287e-16,4.2162182027941074e-05,4.2162182027941074e-05
route_quantile,prague_staromestske,64,all_specular,total_transfer_m_inv2,q50,,,5.115959299468615e-05,,6.750292265873005e-15,5.115959299468615e-05,5.115959299468615e-05
route_quantile,prague_staromestske,64,all_specular,total_transfer_m_inv2,q90,,,5.884480185297744e-05,,-4.821637332766436e-16,5.884480185297744e-05,5.884480185297744e-05
route_quantile,prague_staromestske,64,all_specular,wbsar_m2_per_kg,q10,,,0.0023913592336818933,,-9.643274665532871e-16,0.0023913592336818933,0.0023913592336818933
route_quantile,prague_staromestske,64,all_specular,wbsar_m2_per_kg,q50,,,0.0028170223856442233,,0.0,0.0028170223856442233,0.0028170223856442233
route_quantile,prague_staromestske,64,all_specular,wbsar_m2_per_kg,q90,,,0.0033534725819296066,,-4.3394735994897936e-15,0.0033534725819296066,0.0033534725819296066
route_quantile,prague_staromestske,64,first_diffuse,total_transfer_m_inv2,q10,,,4.959014333705005e-07,,-0.16350355741698022,4.914374538787306e-07,5.080957976878158e-07
route_quantile,prague_staromestske,64,first_diffuse,total_transfer_m_inv2,q50,,,8.471638995289785e-07,,0.04437688354218755,8.399795062474119e-07,8.543360233106741e-07
route_quantile,prague_staromestske,64,first_diffuse,total_transfer_m_inv2,q90,,,1.3340750807726049e-06,,0.006540062406733739,1.3250417948486931e-06,1.3434286817310323e-06
route_quantile,prague_staromestske,64,first_diffuse,wbsar_m2_per_kg,q10,,,2.574129476738522e-05,,-0.18238109087374343,2.5174897272618964e-05,2.644880951545415e-05
route_quantile,prague_staromestske,64,first_diffuse,wbsar_m2_per_kg,q50,,,4.3162325742286664e-05,,0.05152792292029976,4.279973913300064e-05,4.3527939767012376e-05
route_quantile,prague_staromestske,64,first_diffuse,wbsar_m2_per_kg,q90,,,6.72320465901924e-05,,0.005415911715280435,6.672780814270888e-05,6.774611944123999e-05
route_quantile,prague_staromestske,64,total,total_transfer_m_inv2,q10,,,0.00022744986064736345,,0.0001478158253861382,0.00022744214658373935,0.00022745893358012113
route_quantile,prague_staromestske,64,total,total_transfer_m_inv2,q50,,,0.0002436548253608631,,-5.875608669533199e-05,0.0002436474561278321,0.00024366224286878063
route_quantile,prague_staromestske,64,total,total_transfer_m_inv2,q90,,,0.0002617190703338384,,-5.421591099316355e-05,0.00026171051062741363,0.0002617279537041003
route_quantile,prague_staromestske,64,total,wbsar_m2_per_kg,q10,,,0.012157498669957316,,1.3132276112818177e-05,0.012157208783589538,0.012157819444540221
route_quantile,prague_staromestske,64,total,wbsar_m2_per_kg,q50,,,0.013073562987120951,,0.00013194224150367705,0.013073260937357105,0.01307388905334651
